state,constituency,candidates,parties,evm_votes,postal_votes,total_votes,vote_percentages
Andhra Pradesh,Machilipatnam,"['Konakalla Narayana Rao', 'Gudivaka Ramanjaneyulu', 'Gollu Krishna', 'Balashowry Vallabhaneni', 'Peram Siva Nageswara Rao', 'Bandreddi Ramakrishna', 'Yarlagadda Rama Mohana Rao', 'Valluru Venkateswara Rao', 'Gandhi Dhanekula', 'Nadakuditi Naga Gayathri', 'Gudivaka Venkata Naga Basava Rao', 'Vijaya Lakshmi Chalapaka', 'Nota', 'TOTAL']","['Telugu Desam', 'Bharatiya Janata Party', 'Indian National Congress', 'Yuvajana Sramika Rythu Congress Party', 'Republican Party Of India (A)', 'Janasena Party', 'Bahujan Maha Party', 'Pyramid Party Of India', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[509887, 6374, 12233, 567592, 3625, 112566, 1016, 824, 846, 772, 894, 4776, 14067, 1235472]","[2725, 107, 77, 5258, 2, 876, 1, 2, 0, 2, 1, 13, 34, 9098]","[41.19, 0.52, 0.99, 46.03, 0.29, 9.11, 0.08, 0.07, 0.07, 0.06, 0.07, 0.38, 1.13, 100.0]"
Andhra Pradesh,Vijayawada,"['Kilaru Dileep', 'Kesineni Srinivas (Nani)', 'Naraharisetty. Narasimharao.', 'Potluri.V.Prasad ( P V P )', 'Andukuri Vijaya Bhaskar', 'Datla Lurdu Mary', 'Padala Siva Prasad', 'Muttamsetty Prasad Babu', 'Sekhar', 'Sk. Riyaz', 'Anil Kumar Maddineni', 'Dhanekula Gandhi', 'Nandini Nallaghatla', 'Bolisetty Hari Babu', 'Mohammad Ishaq', 'Nota', 'TOTAL']","['Bharatiya Janata Party', 'Telugu Desam', 'Indian National Congress', 'Yuvajana Sramika Rythu Congress Party', 'India Praja Bandhu Party', 'Mundadugu Praja Party', 'Navarang Congress Party', 'Janasena Party', 'Pyramid Party Of India', 'Indian Union Muslim League', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[18411, 573929, 16204, 564174, 2457, 433, 480, 81416, 683, 412, 1049, 687, 951, 1739, 1218, 8889, 1273132]","[93, 1569, 57, 2598, 0, 1, 0, 234, 2, 0, 0, 1, 2, 0, 0, 22, 4579]","[1.45, 45.04, 1.27, 44.36, 0.19, 0.03, 0.04, 6.39, 0.05, 0.03, 0.08, 0.05, 0.07, 0.14, 0.1, 0.7, 100.0]"
Andhra Pradesh,Guntur,"['Jayadev Galla', 'Jayaprakash Narayana Valluru', 'Modugula Venugopala Reddy', 'Shaik Mastanvali', 'Araveti Hazarath Rao', 'Ullagi David Jayakumar', 'Jeldi Raja Mohan', 'Nagaraju Ekula', 'Bonaboyina Srinivasa Rao', 'Mannava Hariprasad', 'Ramarao Simhadri', 'Jacob Vidyasagar Nakka', 'Sarabandi Raju Sikhinam', 'Shaik Jaleel', 'Samudrala Chinna Kotaiah', 'Umar Basha Shaik', 'Dasari Kiran Babu', 'Doppalapudi Veera Das', 'Yanamadala Venkata Suresh', 'Nota', 'TOTAL']","['Telugu Desam', 'Bharatiya Janata Party', 'Yuvajana Sramika Rythu Congress Party', 'Indian National Congress', 'Pyramid Party Of India', 'Hardam Manavtawadi Rashtriya Dal', 'All India Praja Party', 'Republican Party Of India (A)', 'Janasena Party', 'Communist Party Of India (Marxist-Leninist) Red Star', 'Praja Shanthi Party', 'Viduthalai Chiruthaigal Katchi', 'Indian Labour Party (Ambedkar Phule)', 'Navarang Congress Party', 'National Dalitha Dhal Party', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[586292, 11667, 580840, 14124, 808, 447, 437, 920, 128746, 3212, 1744, 639, 1015, 560, 628, 2676, 2907, 629, 1947, 5972, 1346210]","[1626, 174, 2873, 81, 2, 0, 0, 0, 459, 4, 2, 2, 2, 3, 0, 0, 2, 0, 0, 34, 5264]","[43.5, 0.88, 43.19, 1.05, 0.06, 0.03, 0.03, 0.07, 9.56, 0.24, 0.13, 0.05, 0.08, 0.04, 0.05, 0.2, 0.22, 0.05, 0.14, 0.44, 100.0]"
Andhra Pradesh,Narasaraopet,"['Kanna Lakshmi Narayana', 'Pakkala Suribabu', 'Rayapati Sambasivarao', 'Lavu Sri Krishna Devarayalu', 'Allu Venkatareddy', 'Kanakam Srinivasarao', 'Nayub Kamal Shaik', 'Surabhi Devasahayam', 'Kante Sayanna', 'Gaddala Venu', 'Durgampudi Ramireddy', 'Parimi Narasimha Rao', 'Reddyboina Prasanna Kumar', 'Nota', 'TOTAL']","['Bharatiya Janata Party', 'Indian National Congress', 'Telugu Desam', 'Yuvajana Sramika Rythu Congress Party', 'Pyramid Party Of India', 'National Nava Kranthi Party', 'Janasena Party', 'Indian Union Muslim League', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[15255, 10977, 589344, 740509, 2890, 883, 50713, 418, 364, 619, 2684, 998, 1382, 12489, 1429525]","[231, 56, 2211, 5048, 4, 4, 295, 0, 1, 3, 1, 2, 1, 38, 7895]","[1.08, 0.77, 41.15, 51.87, 0.2, 0.06, 3.55, 0.03, 0.03, 0.04, 0.19, 0.07, 0.1, 0.87, 100.0]"
Andhra Pradesh,Bapatla,"['Challagali Kishore Kumar', 'K. Devanand', 'Nandigam Suresh', 'Malyadri Sriram', 'J.D. Seelam', 'Kumar Kattepogu', 'Gadde Hari Babu', 'China Nageswara Rao Sadhu', 'Thumati Ravi', 'Nuthakki Rama Rao', 'Gella Nagamalli', 'Golla Baburao', 'Bussa Nagaraju', 'Nota', 'TOTAL']","['Bharatiya Janata Party', 'Bahujan Samaj Party', 'Yuvajana Sramika Rythu Congress Party', 'Telugu Desam', 'Indian National Congress', 'Pyramid Party Of India', 'Navodayam Party', 'Mundadugu Praja Party', 'All Peoples Party', 'All India Praja Party', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[9842, 42262, 592250, 577403, 12941, 877, 521, 463, 368, 600, 651, 1271, 1943, 13178, 1254570]","[509, 318, 6007, 4789, 214, 8, 9, 3, 2, 6, 4, 5, 8, 40, 11922]","[0.82, 3.36, 47.24, 45.97, 1.04, 0.07, 0.04, 0.04, 0.03, 0.05, 0.05, 0.1, 0.15, 1.04, 100.0]"
Andhra Pradesh,Ongole,"['Thoganti Sreenivasulu', 'Magunta Sreenivasulu Reddy', 'Sidda Raghava Rao', 'Dr Sirivella Prasad', 'Konda Praveen Kumar', 'Bellamkonda Saibabu', 'Maram Srinivasa Reddy', 'Venkatesan Baburao', 'Kavuri Venu Babu Naidu', 'Billa Chennaiah', 'Madhu Yattapu', 'Mohan Ayyappa', 'Venkatesh Vepuri', 'Nota', 'TOTAL']","['Bharatiya Janata Party', 'Yuvajana Sramika Rythu Congress Party', 'Telugu Desam', 'Indian National Congress', 'Navodayam Party', 'Janasena Party', 'Praja Shanthi Party', 'India Praja Bandhu Party', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[7587, 729344, 516287, 8001, 805, 29054, 3253, 1068, 564, 671, 1160, 1451, 3208, 20843, 1323296]","[642, 9858, 8064, 138, 6, 325, 5, 5, 1, 2, 0, 0, 4, 22, 19072]","[0.61, 55.07, 39.06, 0.61, 0.06, 2.19, 0.24, 0.08, 0.04, 0.05, 0.09, 0.11, 0.24, 1.55, 100.0]"
Andhra Pradesh,Nandyal,"['Adinarayana Inty', 'Jangite Lakshmi Narasimha Yadav', 'Pocha . Brahmananda Reddy', 'Mandra Sivananda Reddy', 'D. P. Jamal Basha.', 'Pula. Nagamaddilety', 'D. Mahammad Rafi .', 'Ruddireddy Radhakrishna', 'S.P.Y. Reddy', 'S. A. Indumathi', 'Elluri. Bhupal.', 'K.P. Kambagiriswamy.', 'Jestadi Sudhakar', 'I.V. Pakkir Reddy', 'Poluru Guruvaiah.', 'Bhuma Kishor Reddy', 'B.C. Ramanatha Reddy', 'Dr. Lakshmi Kantha Reddy Chitla', 'Vangala Parameswara Reddy.', 'C. Surendra Nath Reddy', 'Nota', 'TOTAL']","['Bharatiya Janata Party', 'Indian National Congress', 'Yuvajana Sramika Rythu Congress Party', 'Telugu Desam', 'Anna Ysr Congress Party', 'Ambedkar National Congress', 'B. C. United Front', 'All India Forward Bloc', 'Janasena Party', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[8794, 14313, 715024, 466869, 3981, 931, 645, 667, 38568, 842, 667, 765, 4542, 3103, 6099, 4848, 2543, 1428, 2380, 1708, 9759, 1288476]","[272, 107, 5864, 3900, 108, 6, 4, 6, 303, 5, 1, 2, 0, 0, 0, 4, 0, 1, 2, 0, 32, 10617]","[0.7, 1.11, 55.49, 36.24, 0.31, 0.07, 0.05, 0.05, 2.99, 0.07, 0.05, 0.06, 0.35, 0.24, 0.47, 0.37, 0.2, 0.11, 0.18, 0.13, 0.75, 100.0]"
Andhra Pradesh,Kurnool,"['Ahmed Ali Khan', 'Kotla Jaya Surya Prakash Reddy', 'Dr. Parthasarathi Valmiki', 'K. Prabhakara Reddy', 'Ayushman Doctor Sanjeev Kumar', 'Abdul Waris', 'Kasula Rajasekhar', 'Dandu Seshu Yadav', 'M. Naganna', 'S.Md. Shafath', 'G Sanjeeva Kumar', 'Hatcholi Thomas', 'Devarapogu Maddilety', 'Balija. Shiva Kumar', 'T. Beechupally', 'P.V. Srihari', 'Nota', 'TOTAL']","['Indian National Congress', 'Telugu Desam', 'Bharatiya Janata Party', 'Communist Party Of India  (Marxist)', 'Yuvajana Sramika Rythu Congress Party', 'Social Democratic Party Of India', 'Pyramid Party Of India', 'Samajwadi Party', 'Socialist Unity Centre Of India (Communist)', 'Rayalaseema Rashtra Samithi', 'Samajwadi Forward Bloc', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[36229, 450787, 24107, 18835, 600650, 7263, 1223, 3266, 1283, 1222, 2099, 1489, 1696, 2741, 9776, 6549, 7650, 1176865]","[89, 3324, 241, 101, 2364, 4, 3, 2, 2, 1, 2, 7, 1, 0, 0, 3, 26, 6170]","[3.07, 38.39, 2.06, 1.6, 50.97, 0.61, 0.1, 0.28, 0.11, 0.1, 0.18, 0.13, 0.14, 0.23, 0.83, 0.55, 0.65, 100.0]"
Andhra Pradesh,Anantapur,"['D.Jagadeesh', 'Talari Rangaiah', 'J.C. Pavan Reddy', 'K.Rajiv Reddy', 'Hamsa Devineni', 'Gadidama Ranganayakulu', 'P.Radha Krishna', 'G. Lalitha', 'M.Venkatesulu', 'S.V.P. Yadav', 'P. Rangaiah', 'L. Rangaiah', 'Vadde Kasinath', 'Somanath Deshmukh', 'Nota', 'TOTAL']","['Communist Party Of India', 'Yuvajana Sramika Rythu Congress Party', 'Telugu Desam', 'Indian National Congress', 'Bharatiya Janata Party', 'Vishwa Jana Party', 'Radical Democrats', 'Socialist Unity Centre Of India (Communist)', 'Pyramid Party Of India', 'Independent', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[20192, 690901, 550597, 29994, 7440, 728, 1219, 890, 1043, 4398, 3580, 1688, 2063, 3236, 16406, 1334375]","[102, 4307, 3183, 85, 164, 0, 1, 9, 5, 0, 8, 3, 3, 1, 60, 7931]","[1.51, 51.79, 41.26, 2.24, 0.57, 0.05, 0.09, 0.07, 0.08, 0.33, 0.27, 0.13, 0.15, 0.24, 1.23, 100.0]"
Andhra Pradesh,Hindupur,"['Kamaganahalli Thippeswamy Sreedhar (K.T.Sreedhar)', 'Kuruva Gorantla Madhav', 'Kristappa . Nimmala', 'Mitta Parthasarathi', 'Ram Mohan Singamneni', 'S.R.Anjaneyulu', 'Gogula Pulakunta Jayanth', 'Mugi Surya Prakash', 'Ramamohan D.G.', 'Nota', 'TOTAL']","['Indian National Congress', 'Yuvajana Sramika Rythu Congress Party', 'Telugu Desam', 'Bharatiya Janata Party', 'Pyramid Party Of India', 'Independent', 'Independent', 'Independent', 'Independent', 'None Of The Above', 'TOTAL']","[26973, 699739, 561602, 13530, 1305, 1215, 1578, 1315, 2230, 17356, 1326843]","[183, 6863, 4252, 275, 8, 12, 4, 1, 1, 72, 11671]","[2.03, 52.79, 42.27, 1.03, 0.1, 0.09, 0.12, 0.1, 0.17, 1.3, 100.0]"
